=== Market Structure Events (Sorted by Time) ===,,,,,,
LL,Update,1844.71,2020.12.16 21:15:00,M15,Accepted,,
BoS,Bullish,1865.77,2020.12.17 06:15:00,M15,Confirmed,1844.71,1970.01.01 00:00:00
HH,Bullish,1896.19,2020.12.17 16:45:00,M15,Updated,1865.77,1970.01.01 00:00:00
HH,Update,1896.19,2020.12.17 16:45:00,M15,Accepted,,
LL,Update,1878.49,2020.12.18 03:15:00,M15,Accepted,,
HH,Update,1886.73,2020.12.18 07:15:00,M15,Accepted,,
CHoCH,Bearish,1878.49,2020.12.18 10:00:00,M15,Confirmed,1886.73,1970.01.01 00:00:00
LL,Update,1877.38,2020.12.18 10:15:00,M15,Accepted,,
CHoCH,Bullish,1886.73,2020.12.18 14:00:00,M15,Confirmed,1877.38,1970.01.01 00:00:00
HH,Update,1889.58,2020.12.18 15:30:00,M15,Accepted,,
LL,Update,1877.64,2020.12.18 16:45:00,M15,Accepted,,
BoS,Bullish,1889.58,2020.12.21 03:00:00,M15,Confirmed,1877.64,1970.01.01 00:00:00
HH,Update,1906.70,2020.12.21 08:15:00,M15,Accepted,,
CHoCH,Bearish,1877.64,2020.12.21 12:00:00,M15,Confirmed,1906.70,1970.01.01 00:00:00
HH,Update,1906.70,2020.12.21 12:00:00,M15,Accepted,,
LL,Update,1854.99,2020.12.21 12:00:00,M15,Accepted,,
HH,Update,1884.21,2020.12.22 04:30:00,M15,Accepted,,
LL,Update,1869.50,2020.12.24 16:15:00,M15,Accepted,,
CHoCH,Bullish,1884.21,2020.12.28 01:00:00,M15,Confirmed,1869.50,1970.01.01 00:00:00
HH,Update,1900.20,2020.12.28 04:00:00,M15,Accepted,,
LL,Update,1869.12,2020.12.28 13:45:00,M15,Accepted,,
